export_id,score,question1,time1,question2,time2,question3,time3,question4,time4,question5,time5,question6,time6,question7,time7,question8,time8,question9,time9,question10,time10,question11,time11,question12,time12,question13,time13,question14,time14
67481,27,1,1.04,1,1.79,1,0.3,5,0.16,5,0.72,5,0.35,4,0.31,1,0.48,5,0.53,5,0.39,1,0.72,1,0.4,5,0.33,1,2.71
67482,21,3,4.78,2,7.2,2,4.17,1,7.35,3,11.54,2,12.31,2,7.16,3,5.9,2,5.34,3,5.51,3,7.56,5,5.41,1,4.53,3,5.48
67483,19,2,4.27,2,5.92,2,0.56,2,6.0,3,13.55,2,6.09,3,4.74,2,7.33,2,5.77,4,3.1,1,2.56,3,7.23,4,4.88,1,8.67
67484,20,2,5.1,2,3.72,1,1.57,2,15.64,3,9.44,2,7.42,2,3.66,2,14.13,3,7.95,3,5.44,1,15.53,4,6.83,4,2.98,3,5.36
67485,4,1,3.98,1,2.52,1,1.3,1,4.08,1,3.87,1,5.51,2,1.73,1,5.31,1,4.3,2,0.67,1,2.06,3,4.31,1,3.35,1,4.75
67487,18,1,1.23,1,3.37,1,1.95,5,0.81,5,1.26,2,4.4,1,1.61,3,5.88,2,3.1,2,1.63,3,3.37,2,0.31,2,2.34,2,5.89
67488,16,2,4.72,1,1.44,1,0.89,5,0.5,2,3.73,2,2.55,2,1.41,2,4.0,2,2.61,2,5.0,1,6.85,4,8.76,2,1.41,2,6.05
67489,16,1,3.45,2,1.04,2,1.1,1,4.67,2,3.49,2,1.82,2,0.3,2,4.16,2,4.5,3,2.6,2,4.97,4,4.68,3,1.56,2,4.88
67490,25,2,5.78,2,2.79,2,1.82,4,2.19,3,4.31,4,2.94,3,2.72,1,4.32,3,3.61,4,1.91,2,4.62,3,12.39,4,2.9,2,7.93
67491,11,2,3.03,1,3.14,2,1.75,1,4.4,2,5.82,1,4.57,2,2.97,3,7.51,2,4.21,2,7.58,1,6.56,4,5.13,1,4.21,1,9.16
67492,27,1,3.97,1,1.51,1,0.65,5,0.62,5,1.38,5,0.82,5,0.66,1,0.88,5,0.8,5,0.69,1,2.11,1,2.27,3,6.39,2,4.6
67493,4,1,1.14,1,1.91,1,0.52,2,2.18,1,0.76,1,0.6,1,2.04,1,3.92,1,1.85,2,2.47,1,1.27,3,4.41,1,2.12,1,3.55
67494,16,1,3.1,1,1.87,1,0.94,3,3.74,3,2.72,3,1.92,2,2.16,2,2.72,2,2.06,2,3.31,2,1.74,4,2.94,2,3.02,2,5.35
67495,28,1,4.16,1,0.4,1,0.43,5,0.21,5,0.54,5,2.94,5,1.96,1,1.91,5,1.78,5,0.55,1,3.02,1,1.46,5,0.75,1,2.38
67496,30,2,5.6,3,5.1,4,2.49,4,2.12,4,1.91,4,2.59,2,4.28,2,5.43,3,3.29,5,2.05,1,5.58,5,2.45,3,3.22,2,4.44
67497,27,3,4.55,2,2.96,3,1.91,2,3.03,4,7.15,2,3.72,3,2.93,4,4.24,4,3.35,3,2.29,3,7.59,2,16.59,3,2.79,3,10.3
67498,29,1,1.65,2,1.61,1,0.8,5,1.03,5,0.74,5,0.31,5,0.72,1,0.31,5,0.26,5,0.29,1,0.33,1,0.3,4,0.28,2,4.03
67499,24,2,8.34,3,0.22,2,2.44,3,5.59,3,3.16,3,2.57,3,3.66,1,2.95,4,5.25,4,1.85,2,2.81,3,2.23,3,1.69,2,4.5
67500,3,1,2.75,1,2.09,1,1.13,1,4.92,1,2.92,1,4.12,2,2.87,1,10.44,1,4.47,2,4.45,1,3.54,1,2.72,2,3.1,1,4.18
67501,23,2,8.32,2,2.63,2,1.14,2,3.19,3,4.36,3,2.53,4,3.6,2,4.31,3,3.61,3,1.74,2,2.89,4,4.24,3,1.94,2,4.15
67502,22,1,78.82,1,2.29,2,2.24,3,3.93,3,7.01,3,4.27,2,3.97,5,7.07,2,3.4,3,19.99,1,3.57,5,6.81,2,2.55,3,5.03
67503,21,1,93.19,1,9.12,1,1.22,5,1.38,5,2.21,5,1.1,2,2.08,2,6.96,2,5.59,2,2.21,2,3.53,2,2.41,3,4.77,2,5.67
67504,13,1,3.06,1,0.15,2,0.21,5,0.18,5,0.51,5,0.65,1,1.4,1,4.63,1,2.09,1,1.86,1,4.83,1,0.78,1,2.55,1,3.31
67505,29,2,5.61,2,0.69,3,0.44,4,0.96,5,0.41,4,0.73,4,0.4,1,0.32,4,0.6,4,0.76,2,0.94,2,0.56,4,0.72,2,3.3
67507,12,1,1.2,1,1.11,1,0.9,5,0.81,5,0.91,5,0.86,1,1.0,1,2.84,1,2.68,1,1.84,1,1.87,1,2.79,1,2.11,1,3.21
67509,39,3,7.84,4,4.55,4,1.87,4,5.59,4,6.61,4,2.42,4,1.57,4,5.37,4,2.74,4,1.63,3,3.47,4,3.22,4,1.77,3,12.23
67510,14,2,2.93,2,2.63,2,2.21,2,5.78,2,5.25,2,3.18,2,5.52,2,15.68,2,2.97,2,3.2,2,7.59,2,2.94,2,4.92,2,4.65
67511,27,3,7.21,3,5.37,3,3.84,3,4.21,3,5.57,3,3.98,2,4.84,4,6.14,3,4.7,3,2.28,3,3.63,4,2.46,2,2.32,2,7.82
67512,21,2,3.99,3,3.61,3,2.18,2,9.47,2,14.2,2,6.29,2,1.99,2,5.21,4,2.89,2,3.9,2,4.41,5,4.72,2,3.68,2,12.36
67513,11,2,4.53,1,3.15,2,2.52,1,6.35,1,7.85,1,2.49,3,10.57,1,7.21,2,4.61,3,19.3,2,7.09,2,3.83,2,3.0,2,7.22
67514,9,2,4.15,1,2.85,1,2.03,1,2.61,1,2.37,1,1.15,2,2.55,1,3.65,1,3.62,2,8.18,2,4.4,4,5.58,2,8.81,2,6.14
67515,29,3,5.94,3,5.57,3,2.85,3,4.46,3,6.97,3,13.13,3,12.93,3,6.02,3,4.96,3,5.37,3,2.9,4,5.06,3,3.63,3,5.4
67516,19,2,3.39,2,5.56,2,3.18,2,5.85,2,11.17,3,5.49,4,5.35,3,11.33,1,4.48,5,8.19,1,4.39,4,12.98,1,6.82,1,7.4
67517,28,2,2.9,2,0.85,2,0.56,4,0.67,4,0.7,4,0.34,4,0.34,2,0.54,4,0.86,4,0.5,2,0.56,2,0.51,4,0.32,2,2.5
67518,11,2,1.76,2,1.45,1,0.88,2,4.54,2,3.34,2,1.02,2,0.88,2,3.31,2,1.51,2,1.5,2,1.38,1,2.9,2,1.52,1,3.3
67519,8,1,2.49,1,1.42,1,7.84,2,4.51,2,2.31,2,4.53,2,2.84,1,5.81,2,2.45,2,3.13,1,1.72,2,4.94,2,4.91,1,3.17
67520,12,2,5.54,1,2.51,2,1.95,2,4.47,2,0.89,1,3.24,2,3.25,2,5.83,2,3.69,1,1.68,1,6.47,4,8.35,2,3.42,2,4.66
67521,8,1,7.67,1,1.39,1,1.06,5,1.15,1,3.93,1,1.56,1,1.12,1,3.33,1,1.97,1,2.93,1,3.34,5,2.66,1,1.67,1,4.24
67522,27,2,6.98,2,2.2,3,0.71,4,16.13,4,2.25,3,2.39,3,2.13,2,2.61,3,6.95,4,37.57,1,5.99,4,57.07,3,1.71,3,3.81
67523,26,2,1.5,2,2.73,2,1.05,5,1.17,4,1.84,5,4.26,2,0.73,3,3.98,3,4.86,2,2.44,1,3.28,3,5.39,3,5.43,3,4.48
67524,37,5,12.63,5,11.1,5,2.11,3,6.4,1,6.53,3,14.45,4,3.82,2,10.39,4,5.19,1,3.84,5,6.7,5,3.82,4,3.44,4,8.65
67525,11,1,6.22,1,3.64,1,1.34,2,3.75,2,13.08,2,2.31,2,1.43,2,6.53,2,5.55,2,2.28,1,2.65,4,6.32,2,3.0,1,4.21
67526,10,1,6.87,1,2.13,2,5.21,2,3.29,2,7.82,1,3.01,2,2.98,2,16.35,2,3.1,1,3.09,1,6.46,4,7.93,2,2.27,1,8.04
67527,27,1,1.55,1,0.65,2,1.08,4,3.13,5,0.67,5,0.79,5,3.08,1,1.03,5,1.43,5,1.2,1,0.89,1,0.65,4,0.64,1,2.45
67528,20,2,12.67,2,6.67,3,3.76,2,6.23,3,7.71,2,9.61,2,2.93,3,4.62,2,3.46,2,2.79,2,5.9,5,3.77,2,6.02,2,5.67
67529,17,2,2.91,2,2.62,2,2.22,2,3.88,2,3.01,2,1.84,2,1.98,2,4.01,2,2.11,2,3.79,2,2.84,4,7.63,3,3.49,2,5.75
67530,8,1,1.27,1,0.7,1,1.13,1,2.14,1,4.15,1,3.47,1,1.54,2,2.98,1,4.06,2,3.76,1,13.42,5,4.57,2,2.62,2,9.54
67531,28,1,1.61,1,0.71,1,0.6,5,0.53,5,0.62,5,0.47,5,0.33,1,0.35,5,0.01,5,1.17,1,3.24,1,3.34,5,0.76,1,3.18
67533,20,2,3.05,2,3.92,2,1.79,3,4.38,3,10.53,3,6.31,2,4.77,2,11.32,3,5.61,4,2.2,1,4.68,2,3.25,3,3.62,2,5.12
67534,16,1,1.18,2,2.97,1,3.32,2,3.34,2,6.66,3,2.93,2,3.99,2,5.77,2,4.56,4,3.29,2,2.64,3,4.68,3,3.85,1,8.37
67535,12,2,7.49,1,1.99,2,1.93,2,4.27,2,3.22,2,2.23,2,2.01,1,5.93,2,2.78,2,1.76,1,2.67,4,3.45,2,2.5,1,4.96
67536,17,2,4.35,1,1.32,2,2.95,1,5.59,3,11.34,1,8.04,4,3.72,1,5.89,1,4.08,1,3.7,2,2.76,5,3.73,2,4.63,5,6.41
67537,16,1,3.8,2,0.6,1,2.33,4,2.23,2,8.8,2,5.98,3,2.02,2,4.65,3,5.61,3,3.48,2,3.5,2,3.75,2,2.77,1,5.94
67539,20,2,20.67,2,3.31,3,4.96,2,9.03,2,4.47,2,7.41,2,2.53,3,9.87,2,15.56,2,6.08,3,8.56,4,6.75,3,3.88,2,7.25
67540,24,2,6.93,2,13.78,2,2.05,3,10.59,3,7.45,2,7.82,3,5.93,2,19.02,3,9.48,4,3.88,2,4.48,4,7.12,3,5.2,3,10.79
67541,22,1,2.04,2,0.38,2,0.47,4,0.64,5,1.28,5,0.68,1,3.29,1,3.03,2,2.45,2,1.16,5,1.82,3,1.45,2,0.37,1,9.5
67542,18,1,2.37,1,2.17,1,0.77,5,1.32,5,0.78,5,0.66,5,0.68,1,2.05,1,1.87,1,1.87,1,1.32,3,4.79,1,3.98,1,6.18
67543,12,1,1.47,2,1.67,1,1.03,2,3.6,2,1.57,2,1.62,2,1.05,1,10.18,2,2.1,2,2.25,2,4.03,3,4.61,2,3.27,2,3.94
67545,15,2,8.9,2,4.16,2,3.45,2,4.88,1,9.58,1,5.81,1,3.46,2,26.47,5,3.41,2,4.5,2,4.77,2,5.98,3,6.49,2,8.4
67546,8,1,3.02,1,1.04,1,0.66,2,5.4,2,2.81,2,4.78,2,1.68,2,3.46,1,3.18,3,7.5,1,3.77,2,5.11,1,2.26,1,5.69
67547,21,1,2.43,1,2.53,1,0.68,3,5.83,3,1.25,3,8.46,2,1.28,3,7.5,3,3.02,5,4.1,2,3.64,2,3.55,4,2.32,2,4.43
67548,14,1,5.39,1,1.7,2,2.09,3,1.82,2,2.37,2,7.18,2,3.54,1,5.61,2,4.29,3,0.61,1,3.05,4,5.03,2,1.8,2,8.82
67549,16,2,4.21,2,2.06,2,1.53,2,3.94,2,1.08,2,3.89,2,1.8,2,3.72,2,2.99,3,4.37,2,3.14,3,6.99,2,3.26,2,4.77
67550,28,1,1.4,1,0.48,1,1.25,5,0.64,5,1.49,5,0.66,5,0.34,1,0.49,5,0.46,5,0.51,1,0.41,1,0.39,5,0.62,1,3.82
67551,4,1,5.02,1,1.44,1,7.94,1,5.21,1,5.15,1,1.85,1,0.96,1,5.05,1,5.27,4,4.68,1,3.29,2,3.26,1,4.04,1,4.76
67552,24,1,3.74,1,0.67,1,0.52,5,0.62,5,0.48,5,0.76,5,0.34,1,0.42,1,0.15,5,0.8,1,0.54,1,0.59,5,0.57,1,1.53
67553,19,1,2.36,1,0.49,1,0.53,5,0.06,5,0.52,1,1.85,1,1.3,5,0.65,1,1.89,4,1.79,5,1.44,1,1.58,1,2.23,1,2.56
67555,13,1,7.52,1,3.67,1,1.23,3,12.4,3,13.24,1,7.01,2,4.84,3,18.16,2,3.89,2,3.34,1,10.71,4,6.95,2,2.46,1,5.22
67556,10,1,1.94,1,1.65,1,1.26,2,6.78,2,5.67,2,6.36,2,3.37,2,8.52,2,4.79,2,6.87,1,7.44,3,6.45,2,9.47,1,14.11
67557,19,2,1.35,2,0.19,1,1.29,2,0.21,2,1.9,3,4.23,2,1.45,2,8.9,2,2.74,3,2.82,3,5.49,4,2.88,3,3.38,2,7.23
67558,27,1,4.2,1,0.45,1,0.47,5,0.32,5,0.33,4,1.16,5,0.29,1,0.36,4,0.23,5,0.49,2,0.71,1,0.27,4,0.62,2,4.04
67560,23,2,2.41,1,8.96,2,3.6,4,2.77,4,5.93,2,2.79,3,2.22,3,2.14,3,4.78,3,0.64,1,3.15,4,2.64,4,2.44,1,4.23
67561,10,1,4.25,1,3.32,1,4.69,2,5.05,2,4.41,2,10.73,2,3.03,2,4.99,2,1.97,2,1.86,2,4.37,2,5.43,2,0.44,1,8.47
67562,28,1,3.47,1,0.65,1,1.03,5,1.54,5,0.68,5,0.65,5,0.33,1,2.01,5,0.71,5,0.47,1,1.41,1,1.13,5,0.74,1,0.93
67563,0,1,1.95,1,2.02,1,0.76,1,3.71,1,18.24,1,3.99,1,1.56,1,11.47,1,2.41,1,4.12,1,4.69,1,10.72,1,1.99,1,4.85
67564,23,2,9.39,2,3.42,2,1.38,4,27.49,4,10.56,3,3.72,3,2.48,3,7.33,3,4.77,2,4.86,3,3.61,2,2.77,2,2.81,2,8.04
67566,21,1,0.91,1,0.1,1,1.07,1,0.1,5,0.19,5,0.16,4,0.16,1,0.2,4,0.11,4,0.15,1,0.36,1,1.01,5,0.22,1,3.44
67567,13,1,1.38,1,2.42,1,1.86,1,0.58,1,2.42,3,0.81,1,1.94,5,0.88,5,1.12,1,4.09,1,3.73,4,3.05,1,5.16,1,5.39
67568,29,1,1.9,1,0.91,2,1.14,5,0.82,5,0.59,5,0.55,5,0.47,1,0.45,5,0.49,5,0.56,1,0.52,1,0.55,5,0.9,1,2.92
67569,11,1,2.31,1,1.0,1,1.25,2,0.89,2,3.77,2,1.56,2,1.08,1,10.41,2,4.12,5,2.67,1,2.1,2,3.47,2,2.22,1,5.39
67570,14,1,2.99,1,1.32,2,0.98,2,2.9,2,1.53,2,1.28,1,1.33,3,4.81,2,2.04,3,2.57,2,3.68,2,8.44,4,3.72,1,4.3
67571,23,2,10.18,2,16.49,2,3.26,4,1.41,4,1.55,2,7.13,2,1.85,2,4.31,3,5.31,3,2.56,2,6.75,4,7.51,4,6.61,1,10.01
67572,33,3,3.8,3,2.92,3,1.52,4,2.11,4,10.86,4,2.74,4,1.49,3,4.48,4,2.15,4,1.4,3,2.95,3,2.38,3,2.69,2,5.27
67573,9,1,1.59,1,2.12,1,0.29,2,0.4,2,1.27,1,5.33,2,3.79,1,4.58,1,3.47,2,6.44,2,0.64,4,5.72,2,1.85,1,6.34
67575,6,1,3.57,1,1.06,1,1.04,2,2.97,1,6.35,1,3.81,2,2.06,1,3.74,1,2.8,1,1.47,1,1.94,4,2.94,2,2.17,1,3.63
67576,15,1,5.38,1,10.78,1,5.44,2,3.63,3,1.91,2,7.74,3,2.92,2,7.96,2,3.15,4,0.75,1,5.08,2,1.53,4,3.81,1,6.24
67577,19,2,5.62,2,2.45,2,1.86,2,5.67,3,6.4,3,4.03,3,3.13,2,4.64,2,4.26,4,7.14,1,1.78,5,1.41,1,3.39,1,9.65
67578,30,1,0.31,1,0.65,5,0.15,5,0.11,5,0.68,5,0.45,4,0.93,4,0.18,5,0.17,5,1.2,1,1.26,1,0.68,1,0.16,1,2.05
67579,25,2,7.48,2,2.29,1,0.95,3,13.93,4,1.98,2,2.44,2,1.64,3,3.28,4,4.34,5,2.67,2,3.35,2,3.4,4,2.67,3,5.4
67580,8,1,4.31,1,4.95,1,1.5,1,12.38,1,4.6,1,2.34,1,3.73,1,9.16,2,3.9,4,3.94,1,4.46,5,5.53,1,4.38,1,9.99
67582,20,3,5.63,3,4.2,3,4.35,2,5.59,2,5.35,2,10.92,2,5.72,3,5.18,2,2.98,2,8.56,2,5.23,5,4.44,1,5.49,2,6.14
67583,17,2,5.24,2,3.87,2,1.42,2,5.4,2,4.86,1,3.8,2,2.33,2,3.8,2,2.67,3,2.53,2,2.59,5,3.14,2,3.48,2,9.8
67584,17,1,2.08,1,1.74,1,2.09,5,3.78,2,11.52,2,3.65,2,2.93,4,4.4,2,3.36,2,2.69,2,4.01,2,3.11,2,3.52,3,5.17
67585,12,1,2.05,1,3.37,1,1.4,5,0.9,2,10.0,2,2.29,2,3.23,2,6.35,1,4.35,1,2.01,2,4.58,2,3.33,2,2.59,2,4.64
67587,3,1,2.26,1,2.82,1,1.03,1,2.4,1,3.86,1,1.88,2,1.85,2,12.23,1,2.25,1,1.82,1,3.54,1,3.46,2,6.52,1,6.86
67588,5,1,2.16,1,0.99,1,0.72,1,3.32,1,6.33,2,4.56,1,1.86,1,2.04,1,0.8,1,2.5,1,1.08,5,2.21,1,1.56,1,2.55
67590,18,2,7.06,2,6.62,2,1.75,3,18.6,3,8.08,3,6.88,2,4.35,2,8.84,2,4.41,3,4.01,2,12.52,2,4.56,2,5.7,2,10.58
67591,17,1,6.61,2,5.07,1,0.96,2,3.07,2,1.38,3,2.64,3,2.09,1,3.81,4,3.86,2,2.94,2,9.82,5,4.79,2,2.23,1,4.88
67592,29,2,2.65,2,139.21,3,0.88,4,0.65,4,0.66,4,0.71,4,1.25,2,0.68,4,0.78,4,0.73,2,0.68,2,0.6,4,0.82,2,4.61
67593,28,1,1.8,1,0.6,1,0.53,5,0.43,5,1.56,5,0.54,5,0.88,1,0.7,5,0.89,5,0.48,1,0.5,1,0.46,5,0.66,1,2.31
67594,26,2,4.03,2,1.23,3,0.95,4,2.69,3,5.46,2,5.04,3,2.0,2,4.27,3,2.85,3,4.47,3,5.18,3,4.19,4,2.02,3,3.9
67595,10,1,2.93,1,1.44,1,1.59,1,6.29,2,7.89,2,4.57,2,2.88,2,7.55,2,5.19,2,11.67,1,3.24,4,3.73,2,2.83,1,5.26
67596,29,1,1.55,1,0.57,2,0.73,5,0.28,5,0.44,5,0.57,5,0.55,1,0.53,5,0.48,5,0.56,1,64.19,2,1.04,4,0.53,1,2.33
67597,25,4,8.73,2,8.72,2,2.4,3,6.09,4,4.57,2,4.92,4,2.76,2,4.41,3,2.87,1,3.58,2,3.32,4,3.31,4,3.88,2,11.38
67598,20,2,4.37,2,2.51,2,1.46,2,7.54,3,8.35,2,3.07,3,4.05,3,8.3,3,9.15,1,2.44,1,2.79,4,5.54,3,4.11,3,5.96
67599,10,1,5.84,1,1.87,1,1.53,1,4.73,1,3.6,2,4.47,2,2.52,2,3.54,1,4.6,2,2.49,1,3.57,4,7.39,2,2.91,3,6.75
67601,28,1,1.69,1,1.34,1,0.52,5,0.32,5,0.32,5,0.35,5,1.21,1,1.25,5,0.5,5,0.56,1,0.44,1,0.34,5,1.28,1,0.15
67602,13,1,7.29,1,1.41,1,1.89,2,6.65,2,9.95,2,8.6,2,4.07,2,7.81,2,3.32,2,1.49,2,8.16,4,20.7,2,4.37,2,7.92
67603,15,2,4.88,1,2.24,1,33.56,3,8.1,2,7.12,2,4.29,2,2.45,3,4.93,3,3.9,3,3.78,1,2.96,2,2.58,2,3.82,2,7.32
67604,13,2,5.84,2,2.19,2,2.1,1,5.07,2,4.32,2,3.91,2,2.61,3,6.72,2,4.58,2,2.22,2,3.63,2,1.92,2,21.67,1,4.72
67605,24,2,4.54,2,4.64,2,2.82,3,5.39,3,20.41,3,6.4,3,4.23,2,5.87,3,4.51,4,3.6,3,6.18,3,5.12,3,3.44,2,13.88
67606,28,1,1.54,2,0.16,1,0.76,5,0.57,5,0.43,5,0.4,4,0.34,1,0.49,5,0.32,5,0.45,2,0.52,2,0.53,3,4.71,1,6.32
67607,32,3,3.16,3,1.87,3,1.45,4,2.23,4,4.03,4,2.41,4,1.65,2,5.8,4,2.16,4,2.79,3,2.22,2,2.96,3,2.27,3,4.7
67608,27,2,5.01,1,1.25,1,0.56,5,0.43,5,0.4,5,0.4,5,0.6,1,0.87,1,5.65,4,3.12,1,3.48,5,3.44,4,3.53,1,3.91
67609,25,1,3.95,1,1.38,1,0.08,5,0.37,2,0.3,3,0.17,4,0.16,2,0.15,5,0.06,5,0.15,2,0.23,3,0.2,4,0.12,1,3.98
67610,17,1,1.54,1,1.48,1,0.57,2,9.01,3,8.53,3,4.17,3,3.81,2,5.5,3,2.72,4,9.0,1,3.25,2,4.82,3,10.68,2,1.7
67611,6,1,9.03,1,2.35,1,2.11,2,9.27,2,7.4,1,8.25,2,4.31,1,8.44,2,6.82,2,6.32,1,7.68,2,12.66,1,5.96,1,40.73
67612,9,1,2.88,1,1.71,1,2.11,2,4.77,2,10.71,2,14.78,1,4.12,2,9.01,1,4.38,1,4.0,1,6.98,4,9.52,2,47.96,2,10.06
67613,15,1,1.8,1,0.53,1,0.48,2,2.81,2,1.1,2,2.21,3,4.83,5,2.34,1,1.73,1,1.13,3,2.5,5,2.04,1,0.9,1,4.24
67615,26,2,2.74,2,1.53,2,0.66,4,1.06,4,0.91,4,0.63,3,0.59,3,1.5,4,2.59,4,1.99,2,0.95,2,1.13,3,6.44,1,3.82
67616,36,2,4.88,3,4.36,3,4.98,4,3.57,4,13.62,4,4.46,3,1.91,5,3.6,3,2.49,4,3.04,2,5.26,4,4.68,4,7.53,5,6.9
67617,21,5,10.54,2,4.63,1,1.88,2,7.13,3,3.52,2,4.2,3,2.32,2,10.99,3,4.44,3,5.98,2,3.99,3,3.78,3,2.78,1,2.81
67618,12,1,7.42,1,2.6,2,3.24,2,42.09,2,7.92,2,6.66,2,7.4,1,6.22,2,4.15,3,7.13,1,2.39,2,9.78,4,5.07,1,99.69
67619,24,2,2.78,2,4.36,2,5.78,4,2.12,3,5.48,3,2.94,2,4.21,3,7.05,3,2.25,3,3.53,3,4.0,3,6.6,3,2.01,2,5.88
67620,25,3,3.54,3,3.07,3,2.06,2,2.88,2,2.06,3,3.38,3,2.93,2,8.12,3,3.3,3,2.53,3,3.14,3,4.8,3,5.55,3,6.81
67621,18,1,1.74,2,1.44,2,1.97,1,6.59,1,4.35,1,1.79,1,2.9,4,3.0,2,1.09,4,3.01,1,7.76,4,4.07,5,3.5,3,3.39
67622,14,1,5.16,1,1.16,1,1.13,5,0.69,2,5.81,2,3.74,2,5.17,1,7.55,2,6.65,5,17.17,1,4.87,2,42.56,2,10.85,1,7.11
67623,10,2,5.97,1,3.22,2,4.93,4,11.45,1,8.25,2,3.52,1,2.12,2,5.19,3,6.5,1,4.6,1,2.93,2,5.5,1,2.47,1,7.49
67624,2,1,0.87,1,0.73,1,0.42,1,0.79,1,0.5,1,0.7,1,1.05,1,0.53,1,2.29,1,1.62,1,1.68,2,3.15,1,1.38,2,5.71
67625,8,1,0.97,1,0.55,1,0.91,1,3.59,1,7.5,1,1.79,1,0.95,1,2.45,1,1.95,1,2.38,1,1.36,5,1.98,1,1.4,5,1.69
67626,20,1,3.0,2,2.73,2,1.42,3,1.05,3,4.78,2,2.93,2,3.35,3,2.1,3,2.64,3,1.97,2,1.93,3,3.81,3,3.52,2,6.37
67627,1,1,1.71,1,0.49,1,2.18,1,1.87,1,10.88,1,3.23,1,1.61,1,0.57,1,2.66,2,5.75,1,2.02,1,3.02,1,1.95,1,5.89
67628,28,2,3.2,2,2.03,2,2.55,4,3.39,4,4.04,4,3.43,4,1.44,2,1.99,4,1.75,4,2.05,2,1.78,2,0.82,4,0.84,2,5.19
67629,29,1,1.9,1,0.58,1,0.82,5,0.53,5,0.27,5,0.09,5,0.04,1,0.99,5,0.86,5,0.17,1,2.53,1,1.48,5,0.75,2,2.34
67630,21,2,5.49,2,6.08,2,5.2,3,8.36,2,31.4,2,5.1,3,3.26,2,7.96,3,3.5,2,2.44,2,3.13,3,4.6,3,5.12,4,7.98
67631,27,2,3.93,2,1.77,2,0.8,4,0.65,4,0.57,4,0.85,4,0.65,2,0.68,4,0.56,4,0.88,1,0.56,2,0.59,4,0.65,2,1.68
67632,27,3,8.7,3,4.16,1,1.63,3,7.86,3,1.18,3,4.21,3,2.76,3,4.55,3,4.2,4,2.45,3,5.26,3,6.44,3,1.99,3,7.81
67633,10,1,3.38,1,1.05,1,0.93,1,7.37,2,2.48,2,2.31,2,1.63,2,5.03,2,4.53,3,5.28,2,3.12,3,4.69,1,2.49,1,4.31
67634,21,2,4.45,2,3.76,2,1.31,3,7.78,3,3.03,2,3.78,2,1.48,2,5.82,2,40.75,3,4.94,2,2.02,3,5.47,4,1.84,3,6.48
67635,12,2,6.42,2,2.38,2,1.4,2,5.47,1,6.74,1,4.41,2,2.57,2,13.2,1,4.04,1,2.87,2,3.09,3,10.25,3,4.14,2,6.62
67636,13,2,8.22,1,2.13,1,0.93,2,4.78,2,5.44,2,6.19,2,2.07,1,8.86,2,6.43,3,8.68,1,6.18,4,2.28,2,1.98,2,3.85
67637,18,2,3.88,2,4.1,2,1.51,4,0.89,2,6.64,2,5.79,2,3.11,2,4.1,2,3.71,2,3.86,2,6.36,4,5.86,2,1.92,2,7.52
67638,27,1,3.25,1,0.89,1,0.57,5,0.45,5,0.41,5,0.43,4,0.5,1,0.58,5,0.39,5,0.43,1,0.44,1,0.46,5,2.92,1,2.14
67639,23,1,1.23,1,1.63,1,0.86,5,0.62,5,0.97,5,0.57,4,4.1,2,5.13,2,7.48,4,8.73,1,5.64,4,6.35,1,4.17,1,4.97
67640,9,1,8.08,1,1.41,1,0.93,5,1.24,1,11.24,1,1.51,1,0.74,1,7.47,1,3.77,1,1.44,1,5.16,5,3.85,2,7.23,1,4.77
67641,30,2,2.6,3,2.87,3,1.17,4,3.16,4,2.52,4,2.16,3,1.82,3,4.7,3,3.17,4,1.83,2,2.05,2,1.71,4,1.37,3,7.21
67643,27,1,2.0,1,0.79,1,0.58,5,0.54,4,0.77,5,0.33,5,0.8,1,0.79,5,0.65,5,3.3,1,4.63,1,0.9,5,0.56,1,5.08
67644,15,1,6.03,1,2.28,1,1.37,1,5.21,2,5.87,1,4.84,2,3.48,4,10.39,2,5.38,2,2.21,2,3.24,3,4.7,4,2.45,3,7.15
67645,16,2,5.76,1,2.27,2,1.62,2,5.54,2,3.61,2,6.33,2,1.67,2,3.08,2,3.04,1,2.1,4,4.33,5,6.19,1,2.3,2,5.14
67646,28,1,0.95,1,0.67,1,0.51,5,0.5,5,0.45,5,0.51,5,0.55,1,0.63,4,4.8,5,2.31,1,0.72,1,0.87,5,0.51,2,4.8
67647,28,2,4.98,2,0.81,2,2.93,4,2.42,5,1.53,4,0.86,4,0.21,1,0.17,4,0.08,5,0.38,1,0.14,1,0.53,5,2.15,2,2.99
67648,13,2,3.35,1,2.22,2,3.43,2,6.51,2,4.23,2,5.27,2,1.5,2,4.95,2,2.34,2,1.39,1,0.81,4,5.25,2,2.15,1,5.87
67649,25,2,2.69,3,4.91,3,4.07,3,2.3,2,3.35,2,1.56,2,2.9,3,1.75,4,2.08,5,3.91,3,3.78,3,1.88,2,3.34,2,4.64
67650,17,3,9.86,2,3.99,2,3.93,1,7.31,1,4.31,1,1.81,2,3.74,2,6.14,2,4.27,2,2.03,3,3.49,5,3.69,3,4.71,2,4.92
67651,13,2,0.78,2,0.25,2,4.27,2,2.18,2,4.24,2,4.28,2,1.32,1,7.03,2,2.19,2,1.06,1,3.03,3,4.03,2,1.62,2,4.97
67653,0,1,16.21,1,2.88,1,4.86,1,2.48,1,3.09,1,1.96,1,1.08,1,14.31,1,2.79,1,2.76,1,2.21,1,4.05,1,1.94,1,6.19
